Control1_REP1	Control1_REP2	Control2_REP1	Control2_REP2	15m_REP1	15m_REP2	3hr_REP1	3hr_REP2	2days_REP1	2days_REP2	4days_REP1	4days_REP2	7days_REP1	7days_REP2	GeneSymbol
1019.539935	680.1510492	630.5815557	539.8778123	1000.998849	358.0894157	1033.805886	864.6677718	0	698.2368874	473.4184753	456.4519733	478.0112639	889.2050898	LOC105373383
31.94898143	37.69763983	53.32150646	49.74688844	52.06027909	52.32166857	59.06794716	50.91983635	28.09024857	36.03322385	42.82826039	36.61061615	39.67725649	41.70230509	LOC105373386
52.20832519	87.07247732	168.1804672	165.8755018	203.527899	99.32512375	202.0035147	118.6009107	107.1063235	104.2857831	106.0617478	131.4780141	122.3893574	81.31102443	LOC105373466
0	0	6.189041195	6.358560901	13.87004941	0	32.04193682	21.82256757	32.84593921	0	13.93954399	0	28.1495522	0	LOC105373510
13.73423138	12.27096526	17.25459459	18.18174682	17.84708503	17.58686434	24.27959311	21.31990319	14.08801205	29.39361003	30.89064952	28.82282119	20.12279347	17.1121279	LOC105373511
34.43753084	32.81973694	29.0447472	26.52470364	37.96986297	21.99158636	28.40333913	22.75818171	38.5359368	25.01408702	25.4400716	35.04049042	18.34776723	23.40400749	LOC105373527
10.366361	9.5134711	12.0711369	10.97861517	11.53045176	11.68696923	20.08028156	15.11795039	14.17785141	13.1471348	5.794112006	5.586461021	9.0004963	6.697153582	LOC105373554
15.16225933	18.27496482	18.1579941	18.18305977	17.77110812	16.96814444	23.32342021	15.93874086	18.90735545	21.88773165	30.54344252	20.46443299	31.36246222	21.11389018	LOC105373567
11.9921675	16.6237146	13.20470304	9.813979802	14.48149011	15.31624254	13.67269169	12.21782004	6.70967688	14.93253507	15.18683296	17.69309702	36.4186429	22.4124123	LOC105373583
16.86993559	15.86726341	18.52658484	16.2314765	18.46717253	17.6851419	19.59509553	16.16420517	25.93788331	29.70169903	37.375397	33.56771302	34.24851654	29.53657349	LOC105373608
21.05660952	26.98721962	21.33148436	23.83819526	13.83836561	22.95198217	25.96249382	31.66940739	28.79867688	31.49352977	45.51611382	48.76099419	36.59593088	28.94943433	LOC105373618
7.870417936	7.642206626	7.118043695	7.706181591	6.174969784	7.910415759	4.041785478	6.387005184	8.123926925	7.96649118	11.37749963	14.46012455	10.44352409	9.066040681	LOC105373623
24.10559215	21.73137546	17.79703792	21.04442931	22.95230627	19.83149324	20.86164201	14.99742406	32.07765947	29.00200237	24.95806949	29.89721901	23.67291134	21.916919	LOC105373652
8.616925613	9.283269241	8.689460181	6.54680922	6.27484382	7.237264416	6.598110819	7.262589222	7.173591384	6.842137333	10.00307012	14.67653072	6.14789499	11.66982046	LOC105373689
55.61209868	72.35593956	63.05909612	63.24986971	69.26335755	63.6927433	60.39047694	50.38681255	87.96444702	95.49152825	90.94261296	81.18832083	82.1889333	83.14769013	LOC105373690
13.87052864	9.442088535	10.21293926	19.93608203	14.87711571	16.23898951	13.74736563	4.801445011	10.84024397	15.83216509	18.40203828	22.17817619	4.645140628	27.15734545	LOC105373713
27.67745428	27.25647391	22.824533	18.07581338	15.98477609	18.36199212	16.74036651	16.76652793	18.9269327	26.32644345	19.27783957	20.65217226	30.27867149	17.24232411	LOC105373716
2.422470034	1.385200866	3.662482909	1.881399711	2.238508827	3.308805135	2.671837285	3.521978089	5.742811931	4.608445539	9.373852771	8.676393647	12.87211658	12.27429756	LOC105373737
4.712065976	4.49070424	11.53614611	7.485552401	6.803490556	2.758337189	14.45973604	6.422600005	9.666888585	5.378468866	16.41018914	15.82207625	15.1886073	8.806478512	LOC105373740
0	2.033049778	3.298541497	1.694444772	2.464082999	1.873148345	3.984686181	4.523035127	5.83524384	6.08740542	13.62035981	13.13222959	7.501361128	3.986904553	LOC105373754
125.6642246	29.94020399	43.17935717	44.3620528	72.57583995	67.43092033	111.7741982	76.12523572	100.2565005	59.76510825	48.62631626	35.16272469	85.9215983	39.14274897	LOC105373759
12.04030392	5.435374198	9.798528923	10.73804116	11.34556053	10.01575298	9.131219241	6.142155761	8.666982905	6.50989006	16.1840607	7.092750846	15.5982918	11.05379847	LOC105373774
6.158379218	5.710449504	4.246446715	5.111918666	4.421839255	5.407464532	5.462871409	4.537265705	7.28448367	9.214117352	11.49642047	9.8735068	8.291393592	7.673015692	LOC105373785
2.853850279	3.691134248	1.365847706	2.266802494	1.295019326	2.505869421	1.849410115	2.346247079	5.018336118	5.351533912	4.969393796	3.878670854	10.99094105	8.127421545	LOC105373804
10.08127175	24.0191935	15.58807017	24.02254818	11.64463104	5.901349201	13.4504399	15.26765455	0	17.26052007	5.851487684	5.641780454	47.26603915	12.56073288	LOC105373823
10.59034543	10.71076474	10.13704125	8.984107506	8.862429829	9.615317523	11.53440519	11.45616061	11.52823297	16.03521173	14.55201081	15.48192202	10.51322695	12.11786801	LOC105373835
27.98322971	26.66864364	29.71124385	28.45052625	21.65623976	28.50250813	30.46555981	21.0201842	33.67941981	26.19141647	26.63745072	28.18845045	29.51985666	31.37906546	LOC105373836
3.386296473	0.922061788	3.490685723	3.073968564	1.396938728	1.132720921	4.647084838	4.981875319	5.292989309	2.208687259	10.1083533	9.746087344	9.072371346	3.616411543	LOC105373848
4.445546407	6.960301287	3.109614046	5.548841122	4.584769816	5.390525474	3.728215014	3.847194142	4.342913747	8.698725987	5.897908959	4.975720812	12.28244844	9.49528517	LOC105373851
0	0	2.058439422	0	4.613098475	0	2.131392693	0	10.92437003	9.117160638	4.636211972	8.940116255	0	4.976018346	LOC105373880
4.583951186	11.35838075	10.3955731	7.767498895	4.765329159	7.513356703	6.360547349	4.443006632	3.76162351	7.325129658	8.514142922	7.182884378	6.44755607	6.853633684	LOC105373883
24.58026531	62.46811326	40.11850054	58.57203559	30.75807015	50.36056604	61.21734707	42.18919432	56.02984324	37.40869854	99.87012187	27.51169968	67.22599655	61.25142826	LOC105373928
57.90618809	65.3517143	59.69126025	67.78161366	66.88602509	66.90192834	43.10209775	44.30978187	43.76679718	46.96263329	26.53466496	30.70044998	42.86733838	18.98633058	LOC105373944
3.762925945	0.896538142	1.454597077	1.99258524	1.629923982	1.101366007	0	2.849395139	3.859855322	2.147548458	3.276181127	0	13.23185776	7.032610887	LOC105373949
8.292970954	3.951693378	3.918116628	5.123280941	4.390378859	5.259061419	2.950530056	2.511869909	8.506589962	5.521718148	12.03375393	6.96149096	8.100331559	3.44420147	LOC105373954
25.854362	98.55914042	106.6054943	13.69068136	89.59122827	60.53824252	110.3837058	62.64851935	106.0813826	118.0432377	120.0534889	86.81323416	90.91362554	128.8526856	LOC105373957
2.848477416	2.714662671	2.936287335	1.508356566	3.290206767	0	1.520176233	1.725558849	23.37481178	3.251322705	3.306692039	6.376371794	3.338771347	7.098105243	LOC105373961
1.418629997	2.703972217	5.118267199	3.756041488	5.735187143	3.321736069	2.271284574	2.57814529	3.880460133	4.857778292	0	3.175630689	8.314057818	21.21045783	LOC105373968
33.15923253	34.78819495	45.2401294	39.10160826	43.29026097	36.04838186	33.4596339	30.72174581	27.82046986	39.43905411	39.78721948	28.69301544	33.64097939	34.71819731	LOC105373975
126.2145789	95.85236111	159.5823943	152.4662231	193.623865	152.384036	157.8708566	170.8372534	129.4657458	114.8013568	164.832564	130.2304125	115.577541	140.0567558	LOC105373976
21.16672166	0	7.792581247	9.607226878	19.21005725	5.310223568	20.97877229	9.158883984	41.35610701	34.51460085	0	13.53774739	10.63287506	0	LOC105373978
100.0973745	121.2648765	65.58246164	85.34646107	119.5393584	103.2856546	146.6786307	186.0228288	199.5506825	178.1581927	214.6733541	244.9577819	135.2239086	133.1713745	LOC105373989
68.30344792	68.71108613	115.3925869	122.571978	95.33223921	106.6221294	89.10538609	114.9362758	90.82225116	84.46018529	103.5187344	84.94366076	189.0309642	219.8481083	LOC105374002
14.43344658	16.8121523	17.35811696	13.92716194	12.41117083	15.20822561	11.63985596	9.326437142	7.896127134	7.322086035	11.1701694	12.20582976	35.33940934	30.77144698	LOC105374003
13.6522528	15.61308263	12.66579931	10.12100396	4.730815237	9.5900652	11.65750101	6.6162408	3.734379143	18.69962356	9.509037086	15.28041598	12.80171652	37.42197122	LOC105374019
27.3288866	27.19331834	18.17870893	19.8946703	18.3455105	23.37140996	22.38882596	19.11000809	17.22793881	18.87885419	25.30378182	26.35850075	33.95869265	29.88788349	LOC105374020
0	0	0	0	0	0	0	0	0	0	0	0	0	25.31034896	LOC105374053
14.25741862	1.94109125	8.398246627	8.628277136	8.234198201	16.69194286	8.695889374	3.701528612	0	4.649648829	18.91532544	6.839037293	7.162060964	12.68856544	LOC105374064
20.75821729	22.60919456	19.61495266	22.76938254	22.83553365	23.14550935	28.48693185	23.95232881	27.03864017	25.95050964	21.22870278	21.57427579	25.48985336	18.47403134	LOC105374080
6.490764754	12.3716879	5.018141509	6.874119893	13.12031701	5.69932103	8.659982924	5.897991236	13.3159213	18.52179931	7.534888646	10.89727684	26.62795479	16.17430108	LOC105374085
49.29080114	50.04838192	56.27120575	57.08068737	41.50372842	47.99965257	64.16582232	59.99810778	68.0440173	64.67471254	57.21986729	44.85720479	43.73619684	49.36057483	LOC105374101
76.63418676	86.01793243	58.80856981	70.33894977	46.22621259	57.81945918	49.98663323	42.29712908	86.17788968	85.52833393	61.28479002	55.27629081	189.6302169	207.9389148	LOC105374118
4.960809417	18.91104921	12.78434031	9.194155078	7.878901147	15.97170296	11.25181623	16.52845375	25.44297564	14.15597698	27.35439549	24.98595264	24.71242533	16.99749393	LOC105374127
18.94203385	21.57455876	18.09723058	26.66616041	20.27854352	15.95624719	19.47829777	13.15399294	18.95606102	17.40219329	21.45278659	20.6839557	18.95329374	21.87388913	LOC105374128
4.491738701	2.14036371	3.472654037	2.973142566	5.836835009	2.62936257	5.992880951	4.761782201	4.607441598	3.845236391	10.42858653	6.28427748	3.948659131	2.798234756	LOC105374129
6.190333015	5.518911217	5.454864467	4.652605537	4.267116089	5.493968554	5.754760271	4.838706779	10.37815153	7.521657527	19.93571148	16.76271798	15.91604393	13.18644862	LOC105374145
36.91661126	38.45513332	35.84215944	37.2785029	37.68316571	32.16394709	34.82155193	28.08433386	44.6191262	38.21776417	30.89555747	26.9055739	34.21418404	26.74194798	LOC105374152
44.48844406	40.58464318	37.64434645	40.81707301	36.82314004	37.1837224	46.34251858	48.56825566	44.57694168	37.74571941	39.49322661	34.34995533	40.1552191	37.05230937	LOC105374155
21.97441261	11.74801101	28.17665055	21.56940913	24.76303208	22.27551529	43.76289129	37.33775944	43.24834785	44.04668323	65.32865044	53.98918649	23.24390221	32.05341554	LOC105374160
17.85121129	22.11638458	25.76211399	21.74136284	14.43364904	22.9893326	26.67515057	17.30233306	46.38797164	30.56372236	24.86737283	43.95630995	35.57054416	44.48333546	LOC105374167
19.29333044	11.57698446	14.73191504	10.59479864	14.44414694	12.96704818	16.77943266	20.34502795	24.43247925	30.1781393	17.41982157	19.99467286	33.50250858	27.59972725	LOC105374174
12.02127176	16.72654956	11.89617707	16.04139724	12.91349428	14.21470257	13.85751394	16.31230858	18.41418617	19.484356	22.60718036	20.98968251	20.00841364	20.66946139	LOC105374187
14.9489902	21.84497363	16.95080445	16.35963197	17.26721386	17.50160368	19.14715516	11.4707336	9.541194073	29.57612292	11.56915308	14.50089495	17.52208386	11.175392	LOC105374246
2.231493561	8.506653045	4.600567479	4.726578411	3.221929711	4.571931076	5.359068516	6.759002965	15.25983135	14.00895125	7.77137493	12.48810375	3.923383799	11.12129312	LOC105374254
6.900219203	11.83691375	1.778233008	3.653878694	3.188109941	3.231386205	2.577757655	4.598038117	5.662369805	3.150432472	4.806125499	0	12.13187826	7.737578266	LOC105374259
17.74568689	11.27469094	19.81712698	20.35992407	11.95693915	20.77585006	6.313682131	3.583344429	16.18026562	6.751788913	0	13.24135445	3.466693621	18.42515824	LOC105374291
6.895229678	2.190436022	8.292420146	8.519552036	7.964511573	18.83612267	14.7193925	12.53103625	12.57394525	13.11731002	2.668139004	7.717552505	18.85816449	8.5910925	LOC105374296
39.86653721	40.43366388	37.13676065	36.41087398	36.75459825	37.46761575	39.23369683	34.78553312	23.51061373	32.14548912	46.27958799	36.43366654	46.29985912	42.83606101	LOC105374298
2.235648183	2.130622709	9.218265743	5.919223015	5.164685342	0	3.579364063	5.417269567	0	5.103648466	15.57168754	10.0090834	10.48183574	11.14199888	LOC105374304
5.195732363	0	2.677950517	0	0	6.082929177	0	0	0	0	0	5.815373698	12.1800947	6.473608483	LOC105374307
0	0	0	0	6.563114864	0	3.032359951	0	7.771121265	32.4277559	6.595998736	6.359609512	13.31997738	14.15889132	LOC105374332
15.84235033	7.549057054	20.41340243	22.37070046	26.6862055	17.00188365	30.29618751	25.59206556	18.05603793	25.61737257	18.39079833	16.25406184	13.92691014	19.73873293	LOC105374340
14.24392732	16.70742306	20.14209757	18.56639614	16.66374642	19.02791229	10.33051968	13.7174639	12.48789511	9.588270426	17.38320965	11.85479356	25.25754008	21.38762978	LOC105374343
0	27.53858335	0	0	0	0	0	0	0	0	0	0	0	0	LOC105374346
10.52414086	10.02974157	9.643171738	8.049682162	10.13014862	15.05923172	19.9698719	15.58417507	19.19152475	9.343067345	10.85963176	13.0880516	9.59436155	5.827788637	LOC105374347
11.08422904	5.281759064	28.56480551	20.54304291	16.00390317	32.44228894	14.78858622	13.42927235	15.15966425	12.65181369	0	6.203065278	6.496050509	6.905182382	LOC105374355
0	12.52972041	2.258774159	2.320642664	0	0	7.016482515	2.654813573	17.98135358	0	10.17484963	9.810200562	5.136779599	10.92060474	LOC105374368
0	0	5.547945294	0	6.216655614	6.301042175	0	19.56206257	44.16535651	0	37.4868215	12.04778615	12.61683117	40.23437942	LOC105374373
7.629455217	13.17876258	9.339269716	10.10007909	11.97962484	9.211354101	6.234775034	8.377000436	12.71722188	14.69550809	18.26705156	10.94103135	22.35668636	16.33826356	LOC105374378
6.113829109	8.866589337	9.042430317	7.741754343	8.750658389	7.469003948	12.05828496	7.407305994	14.9057354	11.52965607	14.81179409	7.140482463	9.658752786	11.59186092	LOC105374445
18.59525267	17.7216916	11.83936018	11.00520156	10.73946134	10.24493335	20.43159939	19.8788571	13.46417549	11.23680821	40.63348857	33.05580839	12.82115232	20.44297416	LOC105374495
7.508205516	6.261051778	8.223389516	7.454674091	7.317459851	8.790268476	7.513089831	5.685427939	11.55241457	6.963167107	4.902748865	5.252269775	4.400277375	7.016121048	LOC105374537
8.978501785	7.487123846	10.21937361	8.122088661	6.265720882	7.226742223	6.189213772	9.51828965	9.721433823	11.95633182	8.685675433	8.793115589	10.96242254	17.24622365	LOC105374538
152.8702673	176.7434973	155.9240277	140.3835047	138.7056572	147.4177416	89.74223221	89.92548505	162.3100964	162.0919437	164.3853312	144.535762	200.8736286	223.5496247	LOC105374584
1.876236687	2.682143274	2.417594217	0.993525141	1.08359761	0	3.003931577	4.546368244	10.264356	10.70791523	15.24637624	17.84996649	8.796735064	4.675383905	LOC105374590
6.5418422	0	6.743507355	6.928214056	0	0	13.96500878	15.851744	8.947138406	0	0	0	0	0	LOC105374606
74.57596925	70.05724389	57.93074344	62.6202912	64.60566195	60.18166129	56.57246534	56.79374842	50.26944068	62.62610358	59.36398862	53.65920526	71.17862915	68.36089715	LOC105374653
13.01647925	13.13470142	15.09495505	17.3329293	19.01487521	14.67884571	10.01133171	13.56711399	23.03835051	24.03391933	25.99868898	25.92393022	33.65501388	22.41878796	LOC105374674
108.0712331	54.93029426	66.8416449	68.67245773	83.22029648	75.91495613	111.5059401	104.7483243	88.68403588	230.2630091	150.5470751	185.4716518	92.89352228	188.511479	LOC105374711
8.944813206	5.114764198	6.454388268	4.736554222	4.649370975	7.854137987	6.683138618	2.709307346	6.116815364	4.083932575	9.345332425	4.004627477	8.387550731	10.03028893	LOC105374717
40.74060058	47.88626746	34.99709145	33.07921856	29.01939215	34.18303503	26.8156948	30.43861524	26.00269126	38.75194252	33.10597908	30.39954082	63.67076397	62.60478875	LOC105374721
84.32085811	60.26974744	79.67686323	70.69661339	89.28055214	74.03929401	101.2508537	63.8501652	96.10320316	104.2664099	73.41372325	47.18846798	115.3070084	113.814287	LOC105374727
40.48470001	42.22271346	47.24458927	49.75209865	38.38086193	38.90185411	46.47303813	43.49706005	53.28062659	38.36321792	83.35350735	74.38153976	61.7785974	44.73140835	LOC105374746
6.833962598	3.506956475	6.502738097	4.453900037	5.161293804	5.53908134	9.258152772	7.324434101	11.50358801	8.400489192	12.20506819	15.88634045	10.47495254	11.78966347	LOC105374759
92.50976852	136.9688819	131.9735932	119.8426412	108.7639155	134.415812	126.9530728	108.078751	117.4862393	196.1011782	168.7575488	164.5585416	170.3947214	164.6604175	LOC105374775
17.24907956	29.58976534	23.11506128	27.40175745	31.87838554	26.25277797	34.9808759	35.52727004	22.01845255	43.31475903	40.0476365	60.49275726	56.61061254	18.62591758	LOC105374795
6.939505553	12.12475727	7.153429463	2.449788018	5.343769038	4.062230101	13.57941672	10.50958413	22.1456996	18.48215505	9.398451109	16.82873553	5.422644902	15.85147283	LOC105374807
73.85277892	67.45071014	60.26913692	62.73466264	60.42475969	48.63572075	58.29953766	58.71960808	35.77326808	59.71065257	78.5885453	41.33021854	63.12008076	57.51041705	LOC105374836
38.05623998	38.02119792	31.20851771	31.23927093	29.74098827	29.06810403	25.97246665	28.28163621	26.7015686	23.09175446	19.05077095	17.57629899	26.20019848	28.2028656	LOC105374838
33.19141067	36.15103606	32.74826115	27.61923171	31.76625919	32.19746296	19.73801303	25.2771053	31.12812772	43.29771268	44.03506351	35.02696127	53.3547146	30.72066925	LOC105374852
70.41413799	60.67140231	48.22414283	60.27125738	65.17833824	55.33489305	41.69684388	35.05946236	31.66156226	38.53473242	32.47251859	52.90100744	64.44448537	86.53048969	LOC105374868
4.121709884	3.928081683	2.124384849	5.674688218	4.284797874	5.790614502	6.15909083	5.493094812	6.764609907	7.52739487	25.83759871	20.29836006	14.49347654	7.18960637	LOC105374879
10.30231012	4.909165955	5.309949547	8.183086002	5.949973533	9.04611012	5.498139778	9.361444621	0	0	0	17.29644036	0	0	LOC105374887
21.57110442	61.67323458	61.14920941	22.84512898	31.14532054	44.19533374	57.56036554	39.2022172	29.50234061	73.8653793	37.56164549	24.14366725	12.64201446	40.31468756	LOC105374889
1.911411976	5.464855062	6.896172537	1.012151541	2.20782534	3.356692436	4.080331537	5.789503247	0	2.181732993	8.875549767	10.69683171	6.721240799	2.381518508	LOC105374893
7.007212227	6.487229083	4.024367283	4.558657037	3.700050233	3.750275713	3.419072917	1.940502489	5.476351481	8.912286317	7.204766163	8.515137776	9.386660609	10.47674022	LOC105374906
2.166624562	6.194524964	6.700245078	3.441883407	3.753922756	2.536586345	2.312569618	2.625008128	8.889738961	4.946077924	5.030308579	0	12.69777315	10.79799972	LOC105374927
127.0678814	124.1259956	145.7208112	116.0689688	113.7490825	128.310111	120.3691806	82.74871302	160.7539353	155.9163106	103.2558814	156.4441508	130.3220009	102.9079209	LOC105374937
133.9012081	128.6399652	149.7169138	152.6740792	129.7198866	144.1231181	165.9726224	128.8682797	118.1508605	120.7914466	53.90291293	64.0574337	105.0545339	122.4345138	LOC105374985
7.760552237	6.339411268	9.714026495	4.109451546	10.88488695	14.27753586	7.691642609	6.71601382	12.13021965	11.38896852	28.313805	22.33561667	15.59371993	11.05055859	LOC105374988
8.174828529	16.69455939	6.019166928	6.802437099	4.721272493	4.785360321	9.34873886	8.489436272	9.5833192	13.32993121	9.489855972	14.37818783	15.05730316	7.275289413	LOC105374989
32.16405749	36.22635072	51.24043846	60.38568388	13.50978839	41.07952171	21.8467751	24.79837224	23.99459845	26.70025615	23.76058635	13.09088452	10.28189813	29.14525031	LOC105374995
4.948316536	4.715856307	6.80114417	4.367143476	0.952613284	3.862177255	5.281637937	2.997605436	11.27951209	9.413551849	5.74431758	3.692300761	7.733393463	16.44091043	LOC105374998
9.784970267	16.49859967	16.29375659	12.35574935	15.21474288	15.86187968	23.29835774	24.16623655	24.70651508	18.90105889	24.46555987	21.06138963	16.76268779	15.00499306	LOC105375001
9.957423202	53.77466614	13.68584048	21.09104967	17.2523649	29.14425527	56.68352459	42.22425544	40.85566763	53.03969804	38.53068058	40.86478815	50.57582322	37.21927236	LOC105375020
0	19.32350877	15.6758079	5.368391004	0	11.8691301	5.410458374	24.56574211	13.86554657	23.14356162	70.61307464	34.04121189	35.64905767	12.63143119	LOC105375022
18.96937392	22.72692716	18.99545241	26.69064932	25.6672429	25.38112876	26.03206502	30.20576053	11.86011847	16.08442713	23.90834527	32.75741092	43.83368084	45.24383542	LOC105375024
8.342763635	8.171696969	8.719389426	6.994771502	4.952101959	6.782869091	7.915321699	8.423172284	7.923764124	9.258119441	9.953828002	11.15338645	8.420599847	5.197321731	LOC105375044
11.23401592	0	2.89508164	0	12.9761377	9.864209476	0	6.805374503	0	0	13.04115343	6.286890485	32.91917488	0	LOC105375107
0	0	0	0	0	0	0	0	0	0	0	10.19896905	0	0	LOC105375115
5.29414924	5.045442606	7.276469073	0.93447172	2.038380874	5.165126015	8.476149191	8.552279911	7.240695287	10.07145521	14.34015793	9.875879566	10.34234038	21.98743574	LOC105375118
48.58347145	56.59027568	66.77487003	77.17933561	59.23522602	78.99908022	89.30769602	78.4827605	59.06362696	30.80798787	81.4648675	42.2936269	25.3092877	47.08078897	LOC105375134
5.426624813	6.464618487	2.097716699	1.436782528	2.350560722	3.176623823	5.79216533	0.8218391	1.855469828	1.548521007	1.57489199	10.62915404	6.360682145	5.070966223	LOC105375142
3.06237555	11.6740495	10.25953273	3.243244438	11.49614467	7.170582424	11.44030615	5.565404028	8.37669178	0	5.332497703	5.141390178	8.973716699	5.723337622	LOC105375154
1.431849576	0.79600772	1.045492319	0.758208472	0.689122713	0.768324756	1.082545673	0.939672454	3.75342789	4.358262896	10.66566266	9.882770831	6.293649606	8.920045254	LOC105375170
7.270452223	10.52166834	5.273962447	5.561007814	6.531717096	5.989867969	4.742340776	6.361789022	6.260812154	9.835465864	6.877036206	5.123626202	15.15000567	11.40712593	LOC105375208
20.69952477	36.63606136	37.59486899	39.668512	27.89443539	38.08211042	38.92727092	34.63267747	18.87353311	61.88010844	64.07816648	66.19469514	34.66061244	31.93111517	LOC105375213
413.7862531	417.5444665	595.9043042	451.1141179	428.7532167	406.0766234	422.1741675	398.1144084	266.3184261	250.0442907	353.1979053	204.3239408	342.3594187	333.5949597	LOC105375259
8.701387532	9.708429527	9.516553268	8.765778548	8.702487702	9.441787874	7.588581714	8.356703737	8.127309102	8.963005748	6.898325059	8.788954869	7.711524552	10.84146992	LOC105375284
7.428852597	4.424914149	8.61509429	11.3096933	9.117191787	13.04604848	15.85852862	18.56362081	6.350177284	9.539410989	6.467910085	16.62963024	14.14975772	9.255958512	LOC105375328
13.28962533	15.70498453	29.31651092	20.54881708	23.94681428	23.64951904	36.88053721	33.81263544	47.98447588	37.61938698	79.60556113	69.01787339	33.02345401	59.60941997	LOC105375337
114.969397	145.0170081	64.48531658	96.69150806	85.92834117	95.01246073	113.690727	108.5665909	106.369046	119.6498963	125.6129121	94.61809522	83.23318784	54.77045475	LOC105375350
30.63742775	32.86977784	36.59338372	34.19556076	35.70640649	31.35845611	37.4007533	32.8961092	48.92766969	46.06868397	96.04910891	94.04423168	49.24307997	74.05945252	LOC105375363
73.63570996	109.3927453	101.5796541	111.2429592	105.067709	87.47715385	87.84242398	95.77439476	85.89970075	86.52167175	130.735603	140.5945256	88.84878702	116.0319725	LOC105375384
14.12695858	11.62740186	12.57666125	12.5811098	12.97999277	9.397276209	6.168501205	7.001893339	8.782336688	15.39191237	21.61747464	15.81173502	42.14906213	30.40249641	LOC105375397
12.16294776	10.71672638	17.21003449	12.82055036	14.7780882	14.64284489	18.98347994	19.39340977	15.85033485	16.76448598	11.05584745	11.43020024	11.16310387	9.006855258	LOC105375421
7.638788772	7.279936508	5.754273838	7.467644381	6.787214263	8.943149464	7.526161758	3.203617467	4.821881029	8.048402573	16.37093031	13.81119634	8.953614637	5.124822723	LOC105375497
21.05159491	21.8865171	35.01679939	24.8284519	34.81635389	20.7252625	26.04435806	30.14273545	34.0266946	19.65993715	27.77047458	29.98825608	23.55350348	21.46023567	LOC105375501
16.67765944	0	0	0	0	0	2.966846002	0	0	0	0	0	0	0	LOC105375505
9.646027422	7.830971703	10.31165872	11.63458995	11.65771922	11.71139819	9.24714408	8.007619837	8.550802357	8.971286068	10.57562098	10.99634299	8.793827052	12.24100513	LOC105375513
4.264006043	5.079616381	7.142610177	2.257922592	6.772217853	4.992106012	5.120135889	5.16612371	10.20563312	4.867042156	6.18740856	7.158795005	2.498973859	3.984544973	LOC105375517
8.979101998	6.491733435	4.308781258	4.09888896	3.576393672	4.168681696	6.774853705	5.251821213	7.198929492	6.008016612	8.266919571	8.663747201	10.52462916	12.73058922	LOC105375518
46.79909054	51.75869748	43.03046284	39.31395713	47.21600622	39.57074698	63.51857884	57.40017774	48.99233917	53.41764158	53.32127093	48.17697452	46.3891979	43.91186551	LOC105375519
1.582881482	2.639912531	5.098990365	3.35273808	2.285434726	3.474686751	4.223763184	4.554691877	11.36558497	10.84044087	14.24069123	14.17324326	6.493671874	3.944373679	LOC105375520
19.67858905	18.75413539	29.96680267	17.0515952	23.76345165	27.22767835	23.86835221	22.75818171	25.69062453	26.54556174	29.07436754	36.04164729	20.96887683	36.77772606	LOC105375521
0	0	3.852100329	0	0	0	0	0	0	0	17.35212945	0	0	0	LOC105375542
8.472596978	7.142892715	8.061952105	7.592540455	9.97469179	10.11009095	8.695496061	9.080672793	8.913685108	6.323236396	13.24012893	9.118303954	6.875267545	6.902267397	LOC105375586
27.87136896	17.2653246	17.59746723	20.66224819	19.31612297	23.24926122	21.1960201	17.72819803	40.97800927	31.01774438	59.04758481	58.49118614	25.31826262	39.93519405	LOC105375668
21.94711115	38.34616074	29.69357216	31.95959701	30.63194193	20.34162812	25.37760438	27.14433435	26.26452239	27.13855787	22.29289063	19.44690883	57.88070051	29.62368817	LOC105375674
7.489920671	8.327738859	12.43908634	11.23740741	7.930472578	9.012440887	11.10339717	10.83902363	16.50390831	8.074226545	10.62694329	17.69779521	12.19322587	10.36894012	LOC105375737
1.834202871	1.74803635	2.17435765	1.068393634	1.588982239	2.040031917	2.349306976	2.888934607	4.515480442	4.605930135	9.581662114	8.622387072	12.03952335	9.141280139	LOC105375752
4.64462924	4.426435523	3.989840894	3.361281549	3.666013576	3.262633493	4.29649488	4.220455307	8.681559488	8.659108344	7.728215469	7.797819297	10.70670178	9.259140894	LOC105375771
0	2.455753499	1.328120428	0	2.976405454	0	2.750380843	0	10.57272721	2.941229934	0	0	0	6.421128109	LOC105375772
6.04492858	9.217523369	5.919711625	8.962732671	5.585879616	7.430986308	4.193876952	3.661914236	6.614016175	8.279797523	5.613867142	5.412675822	12.04519937	7.53166218	LOC105375783
35.21153172	32.88622954	37.74887631	31.32459299	27.65694722	37.92614777	36.8317324	41.80786437	78.97922306	63.50227741	82.56904399	73.30417622	33.01785089	27.20046103	LOC105375785
38.33495315	41.29938071	51.5435263	63.54638284	67.38225733	75.12661451	70.27087316	71.68733641	66.10726508	62.78101563	27.08794792	35.44472063	41.02610554	56.06999575	LOC105375790
40.20625662	32.62674948	50.26829171	52.27754505	39.08423383	40.77991418	46.73864366	55.22360366	49.00031451	44.52927647	57.76479665	50.34792375	36.86152132	49.10289741	LOC105375798
5.56036392	4.23932092	6.304950383	4.711014456	7.707168845	3.254911681	5.341421861	12.12614374	9.12574973	8.885432023	16.78253393	16.18107685	19.55232325	22.16934455	LOC105375799
3.564354655	3.396909688	5.511349349	3.774871247	0	4.172985715	0	6.477675071	0	16.2737709	16.55090976	7.978876842	12.53360669	8.881995808	LOC105375800
