gene_set,track,segment,bin,mean,ci_low,ci_high,n_genes
expressed,HINFP (U2OS),TSS_pm400,4,0.11054629227146506,0.07490624109283091,0.1491354808048345,56
expressed,HINFP (U2OS),TSS_pm400,5,0.11165917467858111,0.07493406378198414,0.15061932491604238,56
expressed,HINFP (U2OS),TSS_pm400,6,0.11369945844635368,0.07566671108394595,0.1532392341387458,56
expressed,HINFP (U2OS),TSS_pm400,7,0.11870742812752724,0.08156498648625399,0.1595131068217701,56
expressed,HINFP (U2OS),TSS_pm400,8,0.11722358518413135,0.08030835697726744,0.15821938100836372,56
expressed,HINFP (U2OS),TSS_pm400,9,0.1157397422939539,0.07863903398758598,0.157115772534827,56
expressed,HINFP (U2OS),TSS_pm400,10,0.11666714461254223,0.07790174960557904,0.1591421467152291,56
expressed,HINFP (U2OS),TSS_pm400,11,0.1194493497854897,0.07973800512429859,0.1632412627472409,56
expressed,HINFP (U2OS),TSS_pm400,12,0.12223155494513256,0.08345224947535566,0.16509142894863282,56
expressed,HINFP (U2OS),TSS_pm400,13,0.12334443696641496,0.08400405310759587,0.16711780150653793,56
expressed,HINFP (U2OS),TSS_pm400,14,0.12686856382393413,0.08420344470667519,0.17435617296657127,56
expressed,HINFP (U2OS),TSS_pm400,15,0.13595710124022195,0.08884509068680928,0.18925024545884553,56
expressed,HINFP (U2OS),TSS_pm400,16,0.15209390286888397,0.09940355907992593,0.21350182401581794,56
expressed,HINFP (U2OS),TSS_pm400,17,0.1745370328958545,0.11054165500083141,0.2504078089718573,56
expressed,HINFP (U2OS),TSS_pm400,18,0.20124618453638896,0.12278800587768533,0.2956648991070687,56
expressed,HINFP (U2OS),TSS_pm400,19,0.23228330426361588,0.1326834085570382,0.35410230694150197,56
expressed,HINFP (U2OS),TSS_pm400,20,0.2745109762730343,0.15374468056950716,0.41830466369632624,56
expressed,HINFP (U2OS),TSS_pm400,21,0.34054202263110456,0.18361172690388883,0.5280858093703032,56
expressed,HINFP (U2OS),TSS_pm400,22,0.435137105640024,0.23275014996794716,0.6787055452464019,56
expressed,HINFP (U2OS),TSS_pm400,23,0.49820033817418985,0.25866621528619105,0.800774337108513,56
expressed,HINFP (U2OS),TSS_pm400,24,0.5740617249427097,0.2877912986830675,0.9267478685739582,56
expressed,HINFP (U2OS),TSS_pm400,25,0.6443588014292929,0.3106381015160254,1.046072334178191,56
expressed,HINFP (U2OS),TSS_pm400,26,0.6988899869445179,0.3368277632940694,1.145020935137623,56
expressed,HINFP (U2OS),TSS_pm400,27,0.7400665510711927,0.3485126750044791,1.2421802915679292,56
expressed,HINFP (U2OS),TSS_pm400,28,0.7964525573487792,0.3723979660269937,1.3590792575757948,56
expressed,HINFP (U2OS),TSS_pm400,29,0.8556210340532874,0.39318126988830043,1.4592254373953406,56
expressed,HINFP (U2OS),TSS_pm400,30,0.9053297437195266,0.40859922471456234,1.5486081651352077,56
expressed,HINFP (U2OS),TSS_pm400,31,0.9444663073069284,0.42959577057311044,1.614314883914111,56
expressed,HINFP (U2OS),TSS_pm400,32,0.9915776228399149,0.4416003424507965,1.6993809685516832,56
expressed,HINFP (U2OS),TSS_pm400,33,1.0365873656191285,0.459745534603883,1.7793304703601946,56
expressed,HINFP (U2OS),TSS_pm400,34,1.0748586355841587,0.47717567613015754,1.8371193030736008,56
expressed,HINFP (U2OS),TSS_pm400,35,1.0950762773730927,0.48482256216196606,1.8670364394617662,56
expressed,HINFP (U2OS),TSS_pm400,36,1.1041648088023066,0.4916992672180225,1.8933933838210735,56
expressed,HINFP (U2OS),TSS_pm400,37,1.0793099555719112,0.4812286564208833,1.841967953527346,56
expressed,HINFP (U2OS),TSS_pm400,38,1.0635441765189173,0.4841962678777054,1.8049091342750134,56
expressed,HINFP (U2OS),TSS_pm400,39,1.040420879095438,0.4822457534026,1.746363609386386,56
expressed,HINFP (U2OS),TSS_pm400,40,0.9965858507103154,0.46516159785778394,1.6800434296238898,56
expressed,HINFP (U2OS),TSS_pm400,41,0.9403854543609278,0.43769197870178944,1.5843779709582617,56
expressed,HINFP (U2OS),TSS_pm400,42,0.8567336612647133,0.3899770160568213,1.458394800493427,56
expressed,HINFP (U2OS),TSS_pm400,43,0.8003478841856122,0.3727551621265177,1.3525930348424504,56
expressed,HINFP (U2OS),TSS_pm400,44,0.729679580724665,0.3443255771403866,1.2288117396971212,56
expressed,HINFP (U2OS),TSS_pm400,45,0.6629069909453392,0.3249105180803287,1.1095762311474286,56
expressed,HINFP (U2OS),TSS_pm400,46,0.6061499026737043,0.2930034469387361,1.021083484490934,56
expressed,HINFP (U2OS),TSS_pm400,47,0.5638602840315019,0.28122524434833657,0.9321083418339756,56
expressed,HINFP (U2OS),TSS_pm400,48,0.5124822238460183,0.2633682370551729,0.8276828430679494,56
expressed,HINFP (U2OS),TSS_pm400,49,0.4520156324574991,0.24315552801725318,0.7274863717465528,56
expressed,HINFP (U2OS),TSS_pm400,50,0.4030490120074579,0.2233185218161504,0.6347928987995588,56
expressed,HINFP (U2OS),TSS_pm400,51,0.3665093061115061,0.21215711838366197,0.567060014795778,56
expressed,HINFP (U2OS),TSS_pm400,52,0.32663095244871715,0.20140385406823566,0.4872940433191667,56
expressed,HINFP (U2OS),TSS_pm400,53,0.27580930933888476,0.17471320615648955,0.4020148393658122,56
expressed,HINFP (U2OS),TSS_pm400,54,0.23407621692333905,0.15246023313741067,0.3327516340624009,56
expressed,HINFP (U2OS),TSS_pm400,55,0.20681061877736026,0.14128038715571165,0.28286224387453074,56
expressed,HINFP (U2OS),TSS_pm400,56,0.18121431445969002,0.13056889672763644,0.23871323252562432,56
expressed,HINFP (U2OS),TSS_pm400,57,0.18139978804226434,0.13131545530166477,0.23685841414212647,56
expressed,HINFP (U2OS),TSS_pm400,58,0.1691580855819796,0.12074771201371083,0.22387479098147847,56
expressed,HINFP (U2OS),TSS_pm400,59,0.1561744592285582,0.11146905702439003,0.20682450744489736,56
expressed,HINFP (U2OS),TSS_pm400,60,0.14931168568187525,0.10590928308665752,0.19772205818710584,56
expressed,HINFP (U2OS),TSS_pm400,61,0.13706998275592921,0.09552238315343857,0.1825126697475623,56
expressed,HINFP (U2OS),TSS_pm400,62,0.1292798077288483,0.092359943163049,0.17139312170645488,56
expressed,HINFP (U2OS),TSS_pm400,63,0.12167511317612868,0.08587276733646701,0.16192434984192783,56
expressed,HINFP (U2OS),TSS_pm400,64,0.12709526105798663,0.08994509162717602,0.16927658522061795,56
expressed,HINFP (U2OS),TSS_pm400,65,0.1266830824182502,0.08828401179684858,0.1697191618868549,56
expressed,HINFP (U2OS),TSS_pm400,66,0.13336037526439343,0.09310650134159784,0.17694825854717885,56
expressed,HINFP (U2OS),TSS_pm400,67,0.1350296988817198,0.09181277599418536,0.18327313934685663,56
expressed,HINFP (U2OS),TSS_pm400,68,0.13020720978134445,0.08643384608905763,0.17589102148311211,56
expressed,HINFP (U2OS),TSS_pm400,69,0.12890884704621774,0.08865497282074232,0.17325720006932638,56
expressed,HINFP (U2OS),TSS_pm400,70,0.12649760223659023,0.08809389449822316,0.16898187733920556,56
expressed,HINFP (U2OS),TSS_pm400,71,0.12538472041487694,0.08680016941657025,0.1695615036406421,56
expressed,HINFP (U2OS),TSS_pm400,72,0.12297347607091069,0.08197768002881535,0.1693528398016601,56
expressed,HINFP (U2OS),TSS_pm400,73,0.12557020134159497,0.08383712147229484,0.173628161104529,56
expressed,HINFP (U2OS),TSS_pm400,74,0.12445731917396188,0.08566873974732257,0.16935747686274616,56
expressed,HINFP (U2OS),TSS_pm400,75,0.12111867285732712,0.08420344420841762,0.1658194401767105,56
expressed,HINFP (U2OS),TSS_pm400,76,0.11963482956801143,0.08382784652723266,0.16230458575833054,56
expressed,HINFP (U2OS),TSS_pm400,77,0.11889290777700288,0.08290044455689245,0.15862279954865305,56
expressed,HINFP (U2OS),TSS_pm400,78,0.11332849700536048,0.07881060301725354,0.15339689066300966,56
expressed,HINFP (U2OS),TSS_pm400,79,0.11110273277653115,0.07751224069989153,0.14913084253668785,56
expressed,NPAT (U2OS),TSS_pm400,0,0.7889383986620803,0.5185955826080718,1.1324176721127552,56
expressed,NPAT (U2OS),TSS_pm400,1,0.807733509962314,0.53266955636924,1.1554473979094257,56
expressed,NPAT (U2OS),TSS_pm400,2,0.819306749158672,0.5390622996435767,1.1762522920354135,56
expressed,NPAT (U2OS),TSS_pm400,3,0.8257484582119755,0.5381613819899835,1.186501647924472,56
expressed,NPAT (U2OS),TSS_pm400,4,0.8246568563527295,0.5385544377591993,1.1881967244816145,56
expressed,NPAT (U2OS),TSS_pm400,5,0.8349200668012989,0.543282281134577,1.2067171501414846,56
expressed,NPAT (U2OS),TSS_pm400,6,0.849332122345056,0.5519949815532059,1.2257285263379372,56
expressed,NPAT (U2OS),TSS_pm400,7,0.84845841829665,0.5498112060768263,1.2216555896847108,56
expressed,NPAT (U2OS),TSS_pm400,8,0.8530442615372262,0.5559253551794349,1.221767838845595,56
expressed,NPAT (U2OS),TSS_pm400,9,0.8540269022541388,0.5611033742758444,1.209132537304956,56
expressed,NPAT (U2OS),TSS_pm400,10,0.838741480020274,0.5524262741474169,1.1866275825547719,56
expressed,NPAT (U2OS),TSS_pm400,11,0.821053848894579,0.5451711017861297,1.1596809087706996,56
expressed,NPAT (U2OS),TSS_pm400,12,0.8065324185948287,0.5383225306293128,1.1352186208437864,56
expressed,NPAT (U2OS),TSS_pm400,13,0.7809837949994421,0.5241014858914007,1.0949332312780562,56
expressed,NPAT (U2OS),TSS_pm400,14,0.7603481337428092,0.5088731966267473,1.0730500604351982,56
expressed,NPAT (U2OS),TSS_pm400,15,0.7427697859704494,0.5055513823118859,1.0386711896488643,56
expressed,NPAT (U2OS),TSS_pm400,16,0.7417872739756214,0.504852883823582,1.0293741939606016,56
expressed,NPAT (U2OS),TSS_pm400,17,0.7226803265245898,0.49686033068723706,0.9964012417373516,56
expressed,NPAT (U2OS),TSS_pm400,18,0.7091416302270123,0.48998194939323836,0.9738332154295806,56
expressed,NPAT (U2OS),TSS_pm400,19,0.6930916855377811,0.4754880064888858,0.9478695072549661,56
expressed,NPAT (U2OS),TSS_pm400,20,0.6768233777955174,0.4635541186080913,0.9272993131497475,56
expressed,NPAT (U2OS),TSS_pm400,21,0.695711901211845,0.493336385944193,0.9387911320793709,56
expressed,NPAT (U2OS),TSS_pm400,22,0.7320697795865793,0.5180718859937042,0.9846775804134086,56
expressed,NPAT (U2OS),TSS_pm400,23,0.7594747528965983,0.5420646898082591,1.0241035695833023,56
expressed,NPAT (U2OS),TSS_pm400,24,0.8042396025266499,0.5764736502717382,1.0774310707846386,56
expressed,NPAT (U2OS),TSS_pm400,25,0.8431087263061531,0.602972329499067,1.118554874879441,56
expressed,NPAT (U2OS),TSS_pm400,26,0.8819776202418975,0.626078135778163,1.1667013359525507,56
expressed,NPAT (U2OS),TSS_pm400,27,0.9352589200649942,0.6656159773828195,1.2516922939281045,56
expressed,NPAT (U2OS),TSS_pm400,28,0.9696513963464115,0.6944918386135915,1.3059313491242932,56
expressed,NPAT (U2OS),TSS_pm400,29,1.010157857050321,0.7215579979560737,1.3577792973530345,56
expressed,NPAT (U2OS),TSS_pm400,30,1.0499004335807902,0.7459195476108496,1.4128535832414801,56
expressed,NPAT (U2OS),TSS_pm400,31,1.0925908414913077,0.774492561940902,1.4664212620990085,56
expressed,NPAT (U2OS),TSS_pm400,32,1.1470732483813273,0.8124884592673542,1.5462833444752528,56
expressed,NPAT (U2OS),TSS_pm400,33,1.1907464295758732,0.8506152594059572,1.5921456040731359,56
expressed,NPAT (U2OS),TSS_pm400,34,1.2445735274547975,0.8844235332077368,1.6615829353583313,56
expressed,NPAT (U2OS),TSS_pm400,35,1.2903208218248827,0.9200880287245049,1.7229297554948633,56
expressed,NPAT (U2OS),TSS_pm400,36,1.3464409095767356,0.9544721873131178,1.7984186683109564,56
expressed,NPAT (U2OS),TSS_pm400,37,1.406163751879441,1.003683551898825,1.87780017540524,56
expressed,NPAT (U2OS),TSS_pm400,38,1.4842293826064894,1.0604802361489936,1.9857164963208405,56
expressed,NPAT (U2OS),TSS_pm400,39,1.546354173775762,1.1143838996430195,2.056144465309502,56
expressed,NPAT (U2OS),TSS_pm400,40,1.5913375545559185,1.1501059988523568,2.1078041459184274,56
expressed,NPAT (U2OS),TSS_pm400,41,1.6404699920011419,1.1844383178900795,2.162390560477507,56
expressed,NPAT (U2OS),TSS_pm400,42,1.6716960782717378,1.1942894829556876,2.2099938036910527,56
expressed,NPAT (U2OS),TSS_pm400,43,1.7035770295720016,1.2165949953866326,2.255301302526412,56
expressed,NPAT (U2OS),TSS_pm400,44,1.7093639454205651,1.214523527664964,2.2601113975255953,56
expressed,NPAT (U2OS),TSS_pm400,45,1.7110017594083085,1.2090453989231693,2.272787739320857,56
expressed,NPAT (U2OS),TSS_pm400,46,1.7004424440883554,1.1979916728835323,2.2708868466984304,56
expressed,NPAT (U2OS),TSS_pm400,47,1.6765004177644316,1.1758650069680467,2.249057032548589,56
expressed,NPAT (U2OS),TSS_pm400,48,1.6672195485260872,1.1680911595547308,2.2367245336129726,56
expressed,NPAT (U2OS),TSS_pm400,49,1.63948719581323,1.1550298887604313,2.202796128398207,56
expressed,NPAT (U2OS),TSS_pm400,50,1.607387433427253,1.136261468216045,2.1700411868823823,56
expressed,NPAT (U2OS),TSS_pm400,51,1.5844593847436566,1.114100363730852,2.139713292067338,56
expressed,NPAT (U2OS),TSS_pm400,52,1.549957330045956,1.0866790835898634,2.0849932042123482,56
expressed,NPAT (U2OS),TSS_pm400,53,1.524081064873774,1.0753265804589525,2.0561119458641453,56
expressed,NPAT (U2OS),TSS_pm400,54,1.4700353802314825,1.0368669649100464,1.9728652195037073,56
expressed,NPAT (U2OS),TSS_pm400,55,1.436188773903996,1.0205250784023,1.9420676386210003,56
expressed,NPAT (U2OS),TSS_pm400,56,1.3811606908749259,0.9826930701932204,1.869883919329316,56
expressed,NPAT (U2OS),TSS_pm400,57,1.3356318008686816,0.9427239502770163,1.8121572425173194,56
expressed,NPAT (U2OS),TSS_pm400,58,1.2701769354487102,0.8907888818392531,1.7348939903256753,56
expressed,NPAT (U2OS),TSS_pm400,59,1.207342228951997,0.835752538791525,1.6638625489670915,56
expressed,NPAT (U2OS),TSS_pm400,60,1.1612670339444386,0.7972272909971485,1.6030774928147107,56
expressed,NPAT (U2OS),TSS_pm400,61,1.0877870989032092,0.7454502910951021,1.5114049024131548,56
expressed,NPAT (U2OS),TSS_pm400,62,1.0188927943153043,0.6947622391172418,1.411928753227528,56
expressed,NPAT (U2OS),TSS_pm400,63,0.9645196499169936,0.6509334489124428,1.3373372736513343,56
expressed,NPAT (U2OS),TSS_pm400,64,0.9198640310205519,0.6248141841473989,1.2780296670871651,56
expressed,NPAT (U2OS),TSS_pm400,65,0.871605249926714,0.5888167279986999,1.2069706996924443,56
expressed,NPAT (U2OS),TSS_pm400,66,0.8361211154343825,0.5662105090899526,1.1607809356047905,56
expressed,NPAT (U2OS),TSS_pm400,67,0.809589575224423,0.5512414690798947,1.1287246909601214,56
expressed,NPAT (U2OS),TSS_pm400,68,0.7686459811936531,0.5274424391510963,1.065704812531725,56
expressed,NPAT (U2OS),TSS_pm400,69,0.7476831216764236,0.5236266731093304,1.0270377947042497,56
expressed,NPAT (U2OS),TSS_pm400,70,0.7267201851853835,0.5123865006466597,0.97863221394713,56
expressed,NPAT (U2OS),TSS_pm400,71,0.6997518871777821,0.49513265352064195,0.9471244394752596,56
expressed,NPAT (U2OS),TSS_pm400,72,0.667543232254684,0.47699221429780925,0.8912667543281404,56
expressed,NPAT (U2OS),TSS_pm400,73,0.6422126121020744,0.4590012341142366,0.8585061346293824,56
expressed,NPAT (U2OS),TSS_pm400,74,0.6317309903912246,0.4511400761970852,0.8481529316768451,56
expressed,NPAT (U2OS),TSS_pm400,75,0.6176465663792831,0.44424254096212923,0.8283475304403273,56
expressed,NPAT (U2OS),TSS_pm400,76,0.6005049742492181,0.43116262262720345,0.8073295381182937,56
expressed,NPAT (U2OS),TSS_pm400,77,0.577358064301578,0.4178176258535989,0.7686297362939721,56
expressed,NPAT (U2OS),TSS_pm400,78,0.5690602240684841,0.42116945632500574,0.7457831979802412,56
expressed,NPAT (U2OS),TSS_pm400,79,0.5665491125679442,0.41979121524873864,0.7262941275334117,56
expressed,IgG (U2OS),TSS_pm400,0,0.11368549173431737,0.08133790149885631,0.14389741108087556,56
expressed,IgG (U2OS),TSS_pm400,1,0.11449752697455032,0.0808750600401046,0.14471758225733147,56
expressed,IgG (U2OS),TSS_pm400,2,0.11595918903393405,0.08087911353047406,0.1461711071790861,56
expressed,IgG (U2OS),TSS_pm400,3,0.11758325105266912,0.0828198701169874,0.14781545131999466,56
expressed,IgG (U2OS),TSS_pm400,4,0.12018176024513584,0.08445211663310016,0.15170507293061486,56
expressed,IgG (U2OS),TSS_pm400,5,0.12099379354289601,0.08526003267882125,0.1515345769814615,56
expressed,IgG (U2OS),TSS_pm400,6,0.12359231162284101,0.08687193980041359,0.1559236580984933,56
expressed,IgG (U2OS),TSS_pm400,7,0.12667804402964458,0.08932021302038005,0.16143732732960156,56
expressed,IgG (U2OS),TSS_pm400,8,0.13187510847513165,0.09319772351134036,0.16989070243135626,56
expressed,IgG (U2OS),TSS_pm400,9,0.1305758378335408,0.09061137010809035,0.16955769829318992,56
expressed,IgG (U2OS),TSS_pm400,10,0.12732769402542282,0.09045305200320268,0.16354860710113178,56
expressed,IgG (U2OS),TSS_pm400,11,0.13349919718291078,0.09630372859604124,0.16695923330727963,56
expressed,IgG (U2OS),TSS_pm400,12,0.13155031092464925,0.0965920300369284,0.16485607050026632,56
expressed,IgG (U2OS),TSS_pm400,13,0.13582705136920725,0.09922710014374128,0.17215222298167646,56
expressed,IgG (U2OS),TSS_pm400,14,0.13436537039067065,0.09906195519225937,0.16893385369064548,56
expressed,IgG (U2OS),TSS_pm400,15,0.1276525150186249,0.09240192584161246,0.16209923602840196,56
expressed,IgG (U2OS),TSS_pm400,16,0.12813971311386144,0.09305150887995427,0.16305734937478386,56
expressed,IgG (U2OS),TSS_pm400,17,0.12115618206028426,0.08818338329305073,0.15429141062910537,56
expressed,IgG (U2OS),TSS_pm400,18,0.12083137266870057,0.0875337573347081,0.15282563302466382,56
expressed,IgG (U2OS),TSS_pm400,19,0.12131860716534512,0.08703432462311216,0.1528257272126419,56
expressed,IgG (U2OS),TSS_pm400,20,0.1120613656671984,0.07905199655398194,0.14243976601466002,56
expressed,IgG (U2OS),TSS_pm400,21,0.11595916375517845,0.08331115918832699,0.14731604855174996,56
expressed,IgG (U2OS),TSS_pm400,22,0.12359231851462806,0.08948261764299657,0.1572147897936936,56
expressed,IgG (U2OS),TSS_pm400,23,0.12440434013094219,0.09045707339820054,0.1585221193770745,56
expressed,IgG (U2OS),TSS_pm400,24,0.12732768883662565,0.09370931738854518,0.1611084513113435,56
expressed,IgG (U2OS),TSS_pm400,25,0.1370721582589405,0.10278790869018328,0.17296830440405753,56
expressed,IgG (U2OS),TSS_pm400,26,0.13593530572418655,0.09906061548540103,0.1706946370278352,56
expressed,IgG (U2OS),TSS_pm400,27,0.13804661647549696,0.10393290888518096,0.17166494235529434,56
expressed,IgG (U2OS),TSS_pm400,28,0.13999552670866253,0.10669382608362607,0.17101534844243102,56
expressed,IgG (U2OS),TSS_pm400,29,0.14714146493268862,0.11221570569223592,0.17881097065417892,56
expressed,IgG (U2OS),TSS_pm400,30,0.1479534940528018,0.11384383256547154,0.17979756608073197,56
expressed,IgG (U2OS),TSS_pm400,31,0.14503012073359317,0.1099459763163967,0.17946052319436737,56
expressed,IgG (U2OS),TSS_pm400,32,0.14779103589909415,0.11269877982858038,0.18370745888911186,56
expressed,IgG (U2OS),TSS_pm400,33,0.1453549175124083,0.109775444814004,0.18045124413246022,56
expressed,IgG (U2OS),TSS_pm400,34,0.14584213271737098,0.10848837565364583,0.18189659002902253,56
expressed,IgG (U2OS),TSS_pm400,35,0.1482782577297517,0.11108690008121941,0.18434083329314097,56
expressed,IgG (U2OS),TSS_pm400,36,0.14600455638553414,0.10912175302393733,0.18222956025773393,56
expressed,IgG (U2OS),TSS_pm400,37,0.15217604307191715,0.11368543154160891,0.18856754398771694,56
expressed,IgG (U2OS),TSS_pm400,38,0.15363771407199756,0.11526889873668554,0.18938769792007012,56
expressed,IgG (U2OS),TSS_pm400,39,0.15428735392966444,0.1148182748610686,0.19294441044663213,56
expressed,IgG (U2OS),TSS_pm400,40,0.16192050504365138,0.12228491580446382,0.20041105694403605,56
expressed,IgG (U2OS),TSS_pm400,41,0.16457315010151694,0.1250526286209268,0.20117573007741674,56
expressed,IgG (U2OS),TSS_pm400,42,0.15786032054041113,0.12180581804764058,0.19263178551835675,56
expressed,IgG (U2OS),TSS_pm400,43,0.15721071460949523,0.121964199755873,0.1913204119148265,56
expressed,IgG (U2OS),TSS_pm400,44,0.1593220092888389,0.12163531543354371,0.19538051432796882,56
expressed,IgG (U2OS),TSS_pm400,45,0.15493700110486572,0.1185577052685299,0.19294446981645055,56
expressed,IgG (U2OS),TSS_pm400,46,0.15152643426720586,0.11741671945567111,0.19018756930716338,56
expressed,IgG (U2OS),TSS_pm400,47,0.14779106849538426,0.11401027780026197,0.18467793559455972,56
expressed,IgG (U2OS),TSS_pm400,48,0.1500647715159825,0.11595104186263468,0.18482407033709541,56
expressed,IgG (U2OS),TSS_pm400,49,0.14600459582039288,0.11286942471350943,0.17865260364886906,56
expressed,IgG (U2OS),TSS_pm400,50,0.14503014308533496,0.11206142669344055,0.17864848753770016,56
expressed,IgG (U2OS),TSS_pm400,51,0.1390210694500378,0.10750179534511904,0.17166908302876566,56
expressed,IgG (U2OS),TSS_pm400,52,0.13561052570917778,0.10312492682199391,0.16809611513345904,56
expressed,IgG (U2OS),TSS_pm400,53,0.13512331550674778,0.1034497480187565,0.16776722178461828,56
expressed,IgG (U2OS),TSS_pm400,54,0.13642259115087135,0.1065395849810115,0.16972023435070044,56
expressed,IgG (U2OS),TSS_pm400,55,0.13609774309609618,0.10556102210522764,0.16923702937816934,56
expressed,IgG (U2OS),TSS_pm400,56,0.13284957749502999,0.10198806932528637,0.16436069326807876,56
expressed,IgG (U2OS),TSS_pm400,57,0.12960140952574353,0.09905248591476785,0.1603086561589901,56
expressed,IgG (U2OS),TSS_pm400,58,0.13187509881598608,0.09988082231554603,0.16240772734928346,56
expressed,IgG (U2OS),TSS_pm400,59,0.1252164012353335,0.09614137364085762,0.1539625469595194,56
expressed,IgG (U2OS),TSS_pm400,60,0.1232675168131079,0.09241005634622915,0.15527403899734574,56
expressed,IgG (U2OS),TSS_pm400,61,0.12001935179744448,0.08655925375675515,0.1551034079944449,56
expressed,IgG (U2OS),TSS_pm400,62,0.12196824303162948,0.08671762928499707,0.15851810579986442,56
expressed,IgG (U2OS),TSS_pm400,63,0.12148100970579045,0.08737539489088314,0.1583515477972105,56
expressed,IgG (U2OS),TSS_pm400,64,0.11742081322840282,0.08266151697108788,0.15250897503457964,56
expressed,IgG (U2OS),TSS_pm400,65,0.1177456115505525,0.0824949978917305,0.15363769772595592,56
expressed,IgG (U2OS),TSS_pm400,66,0.12066893010799375,0.08396481555553952,0.15802669864680088,56
expressed,IgG (U2OS),TSS_pm400,67,0.1193696697375604,0.08249500255632614,0.15624435307990225,56
expressed,IgG (U2OS),TSS_pm400,68,0.11758319631751095,0.0808668857167608,0.1547745176398062,56
expressed,IgG (U2OS),TSS_pm400,69,0.11790800475116285,0.08087904310918279,0.15706045958812212,56
expressed,IgG (U2OS),TSS_pm400,70,0.12294263448566198,0.08249904988466629,0.1661512336228043,56
expressed,IgG (U2OS),TSS_pm400,71,0.1296013385855726,0.0909117940174682,0.16907045736709345,56
expressed,IgG (U2OS),TSS_pm400,72,0.13122542846415725,0.0909402048694236,0.17183550862861532,56
expressed,IgG (U2OS),TSS_pm400,73,0.13690970702362912,0.09662854113549527,0.17849013953203602,56
expressed,IgG (U2OS),TSS_pm400,74,0.13349914617304293,0.09354278191857573,0.1742675314550953,56
expressed,IgG (U2OS),TSS_pm400,75,0.1333367528659957,0.09548762445670686,0.17410920232002225,56
expressed,IgG (U2OS),TSS_pm400,76,0.14454290318701948,0.10475301151563016,0.18888021782572786,56
expressed,IgG (U2OS),TSS_pm400,77,0.1513640444725752,0.10800119982367115,0.20452415377566854,56
expressed,IgG (U2OS),TSS_pm400,78,0.15006474812648124,0.10816360579005309,0.20188899406631075,56
expressed,IgG (U2OS),TSS_pm400,79,0.14990233781614476,0.10734748854102302,0.20011469154751726,56
nonexpressed,"H3, DMSO 24 h",TSS_pm400,0,0.1269815361996492,0.05240030894676844,0.22250468327353393,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,1,0.11994235048691432,0.044906185120344166,0.2151452199667692,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,2,0.12030459115902584,0.044399458728730676,0.21633688818663357,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,3,0.11926611681779226,0.04252301338066657,0.21815400476753713,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,4,0.13304117617507774,0.04859482957981527,0.24214857599449643,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,5,0.13837061513629223,0.04787341836384601,0.2588676667900549,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,6,0.137881151214242,0.04923737674020231,0.2583885407603035,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,7,0.14228601875404517,0.059598721753184994,0.2616978080632785,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,8,0.14305875065426032,0.060111701603358,0.2624500578859199,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,9,0.14837819941341876,0.05887434553354979,0.27412770073177906,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,10,0.15642334925631682,0.05855494085450968,0.29836787501908835,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,11,0.1680438308555771,0.05584120510518551,0.33937532435316176,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,12,0.16786499939858912,0.04603652973038455,0.3465903345985956,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,13,0.16028631411492825,0.0396668251324445,0.3408285956891875,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,14,0.16227738556762536,0.04075565894134343,0.35069988059562934,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,15,0.15317590681215126,0.04075537459241847,0.32713545407168565,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,16,0.15406880644460522,0.04271524129062892,0.3227225895797212,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,17,0.13956870277722674,0.03783725173274677,0.2880802618277569,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,18,0.1408028459052245,0.03933600387473901,0.2917980329754452,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,19,0.14754782264431315,0.03585539856925607,0.32851812316725654,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,20,0.1555769517272711,0.03967172914991776,0.3436579137568673,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,21,0.16037065332134565,0.03508873431632916,0.3691110105328261,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,22,0.19001905937989552,0.05534279095008969,0.40582212305938203,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,23,0.22110742554068566,0.07939330810060104,0.4542468493680159,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,24,0.24768683991084497,0.09190952093775073,0.4963300372992331,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,25,0.25338812307351166,0.08781454751288725,0.49881166260751575,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,26,0.2543156878277659,0.08307849697644512,0.5090762608833609,60
